158,148,141,154,197,183,167,106,109
150,175,145,156,194,174,164,155,102
120,169,133,148,177,152,138,152,98
105,124,100,80,93,134,105,81,115
114,115,122,118,121,125,104,112,110
120,109,157,130,112,125,119,125,103
95,119,150,104,112,118,109,80,107
102,109,104,101,93,139,110,108,137
102,101,109,114,107,152,109,138,104
