187,130,164,168,149,125,172,173,131
185,112,114,146,106,179,151,154,169
62,137,129,164,100,179,146,147,181
163,190,171,80,124,171,149,135,163
186,172,179,156,141,147,82,132,163
194,188,209,160,172,168,102,81,175
180,207,227,187,154,193,138,171,227
176,206,202,173,87,99,52,184,224
156,194,176,126,149,132,132,166,183
