113,164,101,116,149,137,130,105,84
113,132,83,72,100,141,112,127,127
76,120,92,95,110,140,109,91,92
84,96,106,117,132,104,86,117,91
122,117,114,127,94,140,130,130,89
171,135,95,94,115,120,119,143,105
141,125,87,106,127,127,124,89,133
135,78,98,130,141,114,140,93,97
140,129,102,109,119,84,132,116,93
