113,88,123,113,102,121,105,137,98
124,125,130,124,116,100,76,120,94
117,129,104,132,126,110,137,107,126
109,146,101,132,136,98,121,109,128
104,136,116,119,115,89,136,123,100
125,102,100,113,140,93,118,108,98
125,111,114,111,110,102,122,126,143
106,111,119,92,123,126,125,119,144
129,106,126,119,95,90,99,81,113
