112,111,129,154,137,130,154,153,64
96,92,82,157,138,101,132,157,119
169,150,146,146,136,63,86,146,153
150,137,163,176,159,125,108,150,168
97,83,89,100,72,110,89,148,125
160,158,166,141,160,164,153,155,74
174,155,171,147,180,184,172,154,99
132,133,159,150,160,133,163,124,139
109,109,183,177,166,113,107,105,143
