152,133,147,151,105,121,77,180,177
118,119,128,159,99,133,71,142,153
172,148,142,152,179,182,115,101,95
206,181,145,169,203,188,151,159,167
197,176,157,184,192,154,103,166,178
157,113,133,112,105,61,117,111,85
108,86,133,91,105,124,168,160,129
199,157,131,112,170,176,190,180,130
214,140,87,185,183,191,189,177,153
