122,182,195,183,183,120,146,195,205
89,124,172,163,179,169,74,120,157
160,82,113,130,148,187,144,94,83
163,95,114,182,180,178,157,98,137
89,93,144,190,180,166,151,119,182
98,76,148,187,183,141,94,129,183
132,87,132,159,170,124,57,110,138
80,83,82,124,184,175,166,91,141
187,162,115,123,166,179,162,78,162
