172,124,125,84,103,124,135,179,184
178,115,149,166,153,156,117,150,163
181,128,150,164,132,81,136,86,118
173,135,114,109,160,163,148,138,147
172,158,105,70,124,144,94,89,71
158,181,157,94,93,133,137,133,98
146,196,199,180,143,79,98,89,153
153,184,188,168,114,146,179,120,158
112,135,136,79,77,183,186,168,164
