119,169,167,153,193,187,162,115,123
139,160,153,159,179,165,141,129,124
163,155,129,148,117,105,75,125,130
131,157,114,144,177,171,149,140,162
128,130,82,149,187,190,150,157,182
163,137,156,165,166,139,92,164,176
177,160,183,180,160,119,129,131,133
153,181,197,176,170,166,166,123,86
95,168,175,135,174,166,130,147,142
