102,141,142,182,176,127,137,154,126
102,121,181,150,150,120,137,155,110
125,172,199,151,140,125,164,185,108
165,149,129,149,112,79,135,155,121
106,93,142,98,82,124,179,100,134
147,152,162,149,150,162,173,119,162
187,148,136,86,118,134,130,92,166
182,140,128,156,167,174,148,84,168
151,131,157,182,182,151,124,144,182
