98,98,121,155,98,145,170,124,86
106,112,130,138,133,109,149,123,94
116,110,147,108,132,125,105,100,123
132,115,102,127,114,125,150,136,93
132,136,121,127,129,81,127,141,96
112,93,124,119,111,103,97,127,131
93,76,136,123,121,105,153,147,119
119,130,140,117,146,127,114,158,123
128,144,137,125,149,127,96,129,111
