129,108,128,116,113,123,106,115,163
122,92,114,111,132,139,98,129,111
104,135,121,116,113,83,118,142,119
108,111,122,129,105,111,116,134,132
110,95,101,125,149,130,118,94,123
125,103,111,115,137,146,142,107,110
142,100,127,98,120,136,119,125,96
126,106,136,105,113,141,135,118,132
103,112,130,115,103,120,105,115,150
