97,123,168,170,133,110,129,129,99
84,83,112,160,110,95,122,143,133
100,122,120,117,130,83,116,119,107
101,148,155,160,127,99,118,111,143
143,111,122,141,138,102,113,143,146
135,119,88,99,113,130,105,112,121
126,125,105,138,126,126,111,111,108
135,122,114,131,126,115,109,112,97
118,131,114,128,141,127,124,103,114
