113,113,114,111,115,122,118,149,124
135,99,128,104,110,105,106,148,118
107,138,133,125,104,119,112,106,118
141,125,144,84,113,132,105,117,97
120,120,124,93,118,145,122,137,104
115,107,142,95,105,107,139,112,110
110,137,130,112,115,105,141,102,108
92,118,126,112,108,92,135,128,98
102,93,119,90,100,109,135,132,104
