92,107,117,119,103,115,129,120,112
106,116,120,130,113,134,117,103,104
137,125,96,125,141,141,122,97,123
136,104,92,98,129,99,118,98,119
124,105,128,128,114,104,129,126,134
135,84,144,142,138,98,115,128,134
139,96,125,107,122,130,98,112,117
126,102,106,134,75,133,122,103,132
122,135,77,137,98,114,133,98,130
