107,138,111,137,122,122,98,96,143
95,123,124,130,114,110,108,115,133
141,153,117,117,116,120,129,90,117
142,130,111,125,107,137,109,120,131
115,102,70,118,140,129,92,116,119
136,118,86,103,118,124,114,113,121
127,106,123,94,119,135,112,119,107
123,94,86,111,131,93,103,110,119
81,116,109,152,100,131,96,117,119
