98,129,118,106,111,114,109,76,115
88,120,129,140,122,131,137,98,139
105,101,117,118,112,113,122,106,148
117,100,118,117,104,107,115,128,118
120,109,120,109,105,114,138,118,105
121,132,127,98,128,137,142,124,115
90,143,97,109,107,130,101,107,86
112,101,140,116,123,149,114,100,93
119,113,134,80,130,130,128,138,124
